MemberId,company,createdAt,currency,isActive,lastTransactionAmount,lastTransactionAt,role,tier,totalAmountDonated,type,profile,twitter,github,website
557871,,2024-04-18 14:59,USD,True,20,2024-04-18 14:59,BACKER,0,20,USER,https://opencollective.com/guest-e009e728,,,
558194,,2024-04-19 19:51,USD,True,2,2024-08-19 11:23,BACKER,backer,10,USER,https://opencollective.com/guest-4b18119e,,,
558459,,2024-04-21 02:13,0,True,0,2024-08-27 10:43,FOLLOWER,0,0,USER,https://opencollective.com/brycen,,,
560178,,2024-04-27 13:18,USD,True,5,2024-04-27 13:18,BACKER,0,5,USER,https://opencollective.com/juan-martinez-rivera,,,
563151,,2024-05-08 00:50,USD,True,20,2024-05-08 00:50,BACKER,0,20,USER,https://opencollective.com/guest-fd2e76f2,,,
564153,,2024-05-11 17:13,USD,True,10,2024-05-11 17:13,BACKER,0,10,USER,https://opencollective.com/guest-4653e343,,,
564410,,2024-05-12 19:53,0,True,0,2024-08-27 10:43,FOLLOWER,0,0,USER,https://opencollective.com/nuno-vilhena-santos,https://twitter.com/NunoVilhenaSant,https://github.com/NunoVilhenaSantos,
564851,,2024-05-14 02:34,USD,True,2,2024-08-13 10:07,BACKER,backer,8,USER,https://opencollective.com/anonynorbi,,,
564852,,2024-05-14 02:37,USD,True,2,2024-07-13 10:26,FOLLOWER,0,8,USER,https://opencollective.com/anonynorbi,,,
565799,,2024-05-16 19:43,USD,True,5,2024-08-02 09:05,BACKER,0,15,USER,https://opencollective.com/incognito-77c0170f,,,
567996,,2024-05-23 12:48,USD,True,5,2024-05-23 13:36,FOLLOWER,0,5,USER,https://opencollective.com/john-doe263,,,
568011,,2024-05-23 13:36,0,True,0,2024-08-27 10:43,BACKER,0,5,USER,https://opencollective.com/john-doe263,,,
568631,,2024-05-25 10:06,USD,True,20,2024-05-25 10:06,BACKER,0,20,USER,https://opencollective.com/guest-fefc6789,,,
568661,,2024-05-25 11:18,USD,True,2,2024-08-02 07:09,BACKER,backer,6,USER,https://opencollective.com/guest-21b75d36,,,
572110,,2024-06-04 13:25,USD,True,10,2024-06-04 13:25,BACKER,0,10,USER,https://opencollective.com/guest-ba49b786,,,
572705,,2024-06-06 01:13,USD,True,20,2024-06-06 01:13,BACKER,0,20,USER,https://opencollective.com/guest-ebfcbc62,,,
573019,,2024-06-06 22:37,USD,True,10,2024-06-06 22:37,BACKER,0,10,USER,https://opencollective.com/guest-888a3ef6,,,
574580,,2024-06-11 18:24,USD,True,5,2024-08-02 08:10,BACKER,0,25,USER,https://opencollective.com/jpizzle,,,
576970,,2024-06-19 17:55,USD,True,5,2024-06-19 17:55,BACKER,0,5,USER,https://opencollective.com/sam102,,,
580930,,2024-07-03 13:10,USD,True,2,2024-07-03 13:10,BACKER,sponsor,2,USER,https://opencollective.com/spekoregonian,,,
581662,,2024-07-06 17:57,USD,True,20,2024-07-06 17:57,BACKER,0,20,USER,https://opencollective.com/guest-2b651773,,,
584091,,2024-07-14 22:19,USD,True,10,2024-08-02 11:05,BACKER,sponsor,20,USER,https://opencollective.com/guest-a09f33d9,,,
586661,,2024-07-23 09:48,USD,True,2,2024-07-23 09:48,BACKER,0,2,USER,https://opencollective.com/guest-2b8c398d,,,
587772,,2024-07-27 02:58,0,True,0,2024-08-27 10:43,FOLLOWER,0,0,USER,https://opencollective.com/josh-vermette,,,
590494,,2024-08-05 14:13,USD,True,2,2024-08-05 14:13,BACKER,backer,2,USER,https://opencollective.com/user-3e9295cd,,,
590941,,2024-08-06 20:20,USD,True,10.72,2024-08-06 20:20,BACKER,0,10.72,USER,https://opencollective.com/guest-e00115e9,,,
592006,,2024-08-09 15:12,USD,True,24,2024-08-09 15:12,BACKER,0,24,USER,https://opencollective.com/guest-3ae50ed3,,,
592067,,2024-08-09 19:22,USD,True,50,2024-08-09 19:22,BACKER,0,50,USER,https://opencollective.com/adam57,,,
593493,,2024-08-14 15:17,USD,True,5,2024-08-14 15:17,BACKER,0,5,USER,https://opencollective.com/guest-2c1fb531,,,
594619,,2024-08-18 23:53,USD,True,2,2024-08-18 23:53,BACKER,backer,2,USER,https://opencollective.com/gooseguyqueue,,,
595415,,2024-08-21 22:33,USD,True,10,2024-08-21 22:33,BACKER,0,10,USER,https://opencollective.com/guest-e55df186,,,
